0, 0, -1327.66027832, -1940.53894043, -1310.01135254, -1815.27319336, 1031.6932373
0, 1, -1028.28942871, -1730.71179199, -895.018066406, -1774.16955566, 1105.90222168
0, 2, -15.6799869537, -2369.9387207, -50.35546875, -2180.54418945, 1199.84814453
1, 2, 136.865814209, -2517.11499023, -32.469871521, -2142.0390625, 1206.99780273
1, 0, -1297.63439941, -2022.59814453, -1243.7512207, -2021.96362305, 1028.91772461
1, 1, -883.525085449, -1899.42932129, -891.674926758, -1816.9440918, 1112.83422852
2, 2, 151.766983032, -2587.35546875, 73.1156311035, -2104.62768555, 1217.60632324
2, 1, -791.03338623, -2101.7409668, -860.723754883, -1940.97485352, 1071.63000488
2, 0, -1284.51159668, -2102.71948242, -1156.43725586, -2143.10498047, 1071.68969727
2, 8, -2162.89233398, 2286.28076172, -2162.48120117, 2287.35913086, 460.694122314
3, 1, -787.289550781, -2141.24414063, -724.062927246, -2063.50463867, 1096.9630127
3, 0, -1262.27612305, -2257.59228516, -1130.2442627, -2333.95410156, 1094.14892578
3, 2, 151.253860474, -2622.55615234, 396.716583252, -2693.30175781, 1247.51074219
3, 8, -2163.97802734, 2285.89160156, -2163.29174805, 2287.70532227, 542.595275879
4, 0, -1220.46789551, -2409.81665039, -1158.65063477, -2371.79638672, 1084.72851563
4, 1, -791.067993164, -2104.49511719, -512.386535645, -2333.0715332, 1103.51318359
4, 2, 169.020324707, -2587.76025391, 497.346984863, -2893.19067383, 1197.3248291
5, 0, -1064.96606445, -2691.09033203, -1136.76708984, -2407.70922852, 1110.36828613
5, 2, 525.643066406, -2726.36181641, 539.029418945, -2760.83081055, 1155.43359375
5, 1, -707.505493164, -2257.85522461, -490.26361084, -2407.7746582, 1132.14160156
5, 13, -2180.11816406, 2379.15942383, -2196.19213867, 2470.78808594, 490.212982178
6, 1, -556.421386719, -2444.21313477, -473.722595215, -2408.42773438, 1140.27844238
6, 2, 914.067565918, -2760.10620117, 525.402709961, -2727.65356445, 1296.47009277
6, 0, -1068.69726563, -2658.05078125, -1015.97955322, -2553.33959961, 1082.71105957
6, 13, -2207.3137207, 2380.79858398, -2234.54443359, 2381.22436523, 646.89642334
7, 1, -410.306396484, -2656.41748047, -488.524383545, -2444.67211914, 1106.45788574
7, 0, -1064.00183105, -2693.21826172, -868.297119141, -2827.77856445, 1060.63354492
7, 2, 906.582519531, -2827.21557617, 690.14074707, -2516.80029297, 1275.38354492
7, 13, -2299.49926758, 2757.8996582, -2271.35791016, 2759.59521484, 555.58782959
8, 1, -384.763946533, -2826.52441406, -395.144958496, -2622.35742188, 1147.4074707
8, 0, -1048.65966797, -2691.84179688, -791.394042969, -2957.41210938, 1102.29272461
8, 2, 925.458984375, -2793.59423828, 1118.18737793, -2333.26660156, 1385.45483398
9, 1, -388.067138672, -2760.41845703, -243.544036865, -2694.30273438, 1130.31213379
9, 0, -843.451049805, -3052.49829102, -822.370056152, -2958.82666016, 1120.45959473
9, 2, 962.391967773, -2760.0402832, 1203.52087402, -2445.05957031, 1407.8840332
9, 14, -2473.62451172, 2957.55737305, -2444.15405273, 2953.39453125, 532.272155762
10, 1, -384.453369141, -2827.07641602, -123.464447021, -3020.77050781, 1137.18334961
10, 0, -615.293823242, -3352.29345703, -769.231567383, -3020.86572266, 1143.93432617
10, 2, 1272.11767578, -2103.31884766, 1215.17529297, -2372.35131836, 1397.66394043
11, 0, -612.592956543, -3381.35913086, -705.219909668, -3021.48608398, 1113.08520508
11, 1, -284.542205811, -2926.27319336, -107.663124084, -3052.87451172, 1135.30688477
11, 2, 1515.73168945, -2021.42858887, 1193.19836426, -2516.48974609, 1431.57165527
12, 0, -610.288818359, -3408.33496094, -489.835723877, -3409.51489258, 1116.6541748
12, 1, -121.036911011, -3175.79589844, -122.810928345, -3051.85888672, 1171.6607666
12, 2, 1555.13769531, -2104.25, 1208.33776855, -2409.97949219, 1438.52160645
12, 23, -3863.89501953, 4798.18945313, -3834.1640625, 4795.27539063, 387.244171143
13, 1, 2.09993314743, -3465.62011719, -28.7266082764, -3204.97241211, 1191.74707031
13, 0, -610.00378418, -3410.56176758, -358.929321289, -3656.49926758, 1133.63024902
13, 2, 1554.90856934, -2103.84204102, 1423.28137207, -1940.63842773, 1468.60180664
13, 23, -3869.89282227, 4927.28613281, -3865.6340332, 4921.38183594, 390.381103516
14, 1, 2.41153526306, -3548.38671875, 77.5841445923, -3323.17871094, 1190.72949219
14, 0, -526.50012207, -3521.57128906, -372.234069824, -3655.44726563, 1119.61767578
14, 2, 1555.00744629, -2103.45581055, 1620.71191406, -1643.12475586, 1453.01342773
15, 1, 1.67113935947, -3466.23901367, 275.544525146, -3656.60717773, 1163.13024902
15, 0, -311.959289551, -4007.07348633, -351.487701416, -3785.09863281, 1169.86474609
15, 2, 1555.47753906, -2102.44384766, 1663.41381836, -1508.70385742, 1499.8572998
16, 0, -229.423141479, -4055.42358398, -308.758453369, -3785.18774414, 1191.2487793
16, 1, 17.0411376953, -3575.83398438, 315.510498047, -3734.68676758, 1169.34094238
16, 2, 1614.87475586, -2062.54980469, 2194.29541016, -1728.71435547, 1524.62268066
17, 1, 211.525726318, -3862.06518555, 310.221008301, -3834.87792969, 1218.53283691
17, 0, -242.316635132, -4053.59057617, -190.906707764, -3959.5, 1180.41491699
17, 2, 1788.26599121, -1731.53430176, 2194.17138672, -1730.0135498, 1556.28881836
18, 0, -228.362762451, -4077.85302734, -11.0856533051, -4367.26660156, 1182.4107666
18, 1, 400.84854126, -4192.36376953, 312.103729248, -3810.77954102, 1258.2109375
18, 2, 2222.39379883, -1686.70446777, 2203.80517578, -1686.93652344, 1558.41723633
19, 1, 410.611541748, -4236.26464844, 425.486968994, -4006.9909668, 1227.6574707
19, 0, -213.293685913, -4100.77685547, -10.4095373154, -4388.24414063, 1190.68603516
19, 2, 2761.50146484, -1371.48327637, 2194.36230469, -1729.38696289, 1557.13745117
20, 1, 410.251983643, -4236.41210938, 643.471496582, -4410.15429688, 1226.23120117
20, 0, 2.49662232399, -4689.94384766, 1.79995834827, -4512.50976563, 1233.71765137
20, 2, 2331.23242188, -1554.4465332, 2673.05517578, -1728.65466309, 1375.00817871
21, 1, 409.923919678, -4258.60693359, 678.34564209, -4553.68310547, 1215.38085938
21, 0, 109.314674377, -4856.47753906, 147.978057861, -4728.56152344, 1272.99072266
21, 38, 2959.60009766, -1228.93164063, 2848.70556641, -1083.43469238, 1216.57104492
21, 37, -2659.79077148, 3821.45385742, -2635.50415039, 3824.66455078, 422.059326172
22, 1, 493.653839111, -4512.34716797, 664.272583008, -4573.80761719, 1213.0826416
22, 0, 132.193313599, -4874.70751953, 114.826705933, -4552.10742188, 1254.66467285
22, 38, 3158.26367188, -980.026855469, 3155.46020508, -928.579467773, 1451.46948242
22, 37, -2679.68066406, 3927.76782227, -2655.13647461, 3929.95581055, 359.865844727
23, 0, 132.439208984, -4874.86962891, 355.71383667, -5082.72070313, 1258.39648438
23, 1, 653.789611816, -4981.00244141, 674.951721191, -4802.79980469, 1278.43664551
23, 39, 3319.69091797, -1416.8190918, 3202.35888672, -1370.49560547, 1258.66760254
24, 1, 669.155151367, -5049.11181641, 693.188537598, -4946.16796875, 1274.3996582
24, 0, 121.089172363, -4857.31347656, 360.527008057, -5180.72021484, 1258.41003418
24, 43, -3678.39550781, 4170.04785156, -3646.47460938, 4051.22949219, 534.040405273
25, 1, 691.839050293, -5049.62890625, 836.974609375, -5082.62646484, 1213.93676758
25, 0, 266.33013916, -5291.36914063, 357.22769165, -5244.07080078, 1229.60803223
26, 0, 390.631195068, -5527.21582031, 411.865783691, -5527.13720703, 1196.44104004
26, 1, 668.206604004, -5149.13720703, 950.375244141, -5396.18017578, 1207.66113281
26, 47, 3904.49755859, -387.315246582, 4099.25537109, -272.587524414, 1236.60229492
27, 0, 422.624511719, -5527.33496094, 428.454406738, -5181.05078125, 1106.48779297
27, 1, 743.239868164, -5411.79199219, 926.676086426, -5526.89697266, 1217.56787109
27, 51, 4549.48486328, 347.438201904, 4550.29833984, 349.673187256, 1104.44787598
28, 1, 979.237182617, -5527.27880859, 968.713623047, -5527.31445313, 1093.26660156
28, 55, -3468.83935547, 3933.49169922, -3410.38989258, 3939.35888672, 573.714660645
29, 1, 1095.01977539, -5527.23632813, 937.576660156, -5527.04248047, 943.879089355
29, 58, -3407.33398438, 3929.61230469, -3406.34326172, 3932.08862305, 602.336975098
30, 54, 4436.35498047, -980.456359863, 4470.57177734, -774.129699707, 1548.52941895
31, 54, 4813.69189453, -612.024963379, 4673.12792969, -557.591369629, 1418.75634766
32, 66, 4930.53515625, -501.154571533, 4993.85888672, -500.178527832, 1122.53491211
33, 65, -3032.71899414, 2568.08837891, -2993.96972656, 2761.31958008, 852.202636719
34, 65, -3032.67333984, 2567.61621094, -3004.33666992, 2568.23876953, 852.119018555
34, 54, 4966.92529297, -554.00793457, 4952.56884766, -499.409423828, 1429.18762207
35, 65, -3010.30029297, 2471.55712891, -2935.96118164, 2382.68676758, 830.154052734
35, 54, 4974.01855469, -665.414245605, 4835.67431641, -611.19140625, 1411.89904785
36, 65, -2987.73046875, 2379.30126953, -2874.86132813, 2473.2512207, 876.293945313
36, 54, 4958.19628906, -613.024291992, 4839.93554688, -558.792907715, 1429.8848877
37, 54, 5007.03515625, -558.232971191, 4862.92626953, -554.24029541, 1416.52893066
38, 54, 4965.87353516, -556.624938965, 4888.69238281, -501.408721924, 1393.06054688
39, 75, -2919.84082031, 2199.21118164, -2749.55371094, 3058.52026367, 705.653564453
39, 54, 4660.77587891, -929.102355957, 4715.1953125, -773.377441406, 1497.35668945
40, 75, -2925.92797852, 2106.55151367, -2813.92236328, 2194.26269531, 878.929138184
40, 54, 4767.90527344, -666.897155762, 4772.06054688, -614.314086914, 1428.54931641
41, 75, -2951.50097656, 2104.82543945, -2721.23144531, 3062.51708984, 927.16027832
42, 75, -2951.17431641, 2103.81933594, -2879.62670898, 2018.41967773, 872.031860352
42, 65, -2680.59863281, 2859.30371094, -2698.67822266, 2952.96191406, 878.495178223
43, 75, -2911.01098633, 1930.85070801, -2865.08154297, 1845.99267578, 914.019958496
43, 65, -2699.14160156, 2955.17895508, -2671.12182617, 2957.48730469, 920.684326172
44, 75, -2871.50170898, 1762.3059082, -2819.66064453, 1760.30505371, 914.019958496
44, 65, -2632.0847168, 2758.99414063, -2511.64819336, 2855.46020508, 938.916809082
45, 75, -2801.85644531, 1676.92016602, -2683.72021484, 1599.88745117, 854.17401123
45, 65, -2607.390625, 3060.91113281, -2505.01123047, 2964.02587891, 838.593811035
46, 75, -2806.88427734, 1595.3026123, -2706.59130859, 1594.27087402, 902.403930664
46, 65, -2494.97509766, 2761.15942383, -2484.04321289, 2857.19238281, 934.962036133
47, 75, -2783.44458008, 1597.24462891, -2682.61279297, 1595.81835938, 668.266723633
47, 65, -2477.0769043, 2661.2890625, -2448.46459961, 2662.57373047, 856.640625
48, 75, -2713.67114258, 1514.70776367, -2640.25244141, 1517.45129395, 711.979797363
48, 65, -2424.25683594, 2381.91210938, -2413.05249023, 2472.70800781, 684.509887695
49, 75, -2639.63598633, 1517.7208252, -2654.24414063, 1592.31848145, 870.944335938
49, 65, -2382.1809082, 2294.10620117, -2396.08862305, 2381.18896484, 849.106384277
50, 75, -2603.73583984, 1355.95715332, -2613.72070313, 1511.38232422, 754.143066406
50, 65, -2405.32250977, 2287.12988281, -2378.98364258, 2287.67236328, 721.164978027
51, 75, -2537.31738281, 1052.71203613, -2530.10913086, 1126.73242188, 965.075683594
51, 65, -2381.31567383, 2289.95019531, -2395.4230957, 2377.05786133, 720.854980469
52, 75, -2553.23535156, 1126.71154785, -2561.90698242, 1278.10766602, 745.649169922
52, 90, -2388.64160156, 2198.75, -2378.47094727, 2283.28881836, 888.532348633
53, 75, -2497.70874023, 978.343261719, -2496.57275391, 978.359313965, 660.90032959
53, 90, -2362.70800781, 2194.44921875, -2361.94384766, 2198.68554688, 695.771850586
54, 92, -2497.55883789, 980.052062988, -2511.70825195, 1048.06005859, 612.829467773
54, 90, -2362.02832031, 2195.88037109, -2362.02954102, 2200.18725586, 674.893249512
55, 94, -2482.29833984, 904.315429688, -2360.31030273, 2193.29394531, 972.092590332
56, 75, -2466.37060547, 828.511779785, -2361.66821289, 2197.27246094, 766.215026855
