0, 0, -775.504333496, 12976.2910156, -664.625793457, 14271.6416016, 1604.06958008
0, 1, -509.106933594, 5917.71044922, -341.497009277, 6064.33789063, 1394.90222168
0, 2, 1268.37353516, 15704.1533203, 1268.2767334, 15697.0566406, 1383.56237793
0, 4, -1567.17468262, 2661.60180664, -1483.17700195, 3164.59594727, 1680.77832031
1, 1, -508.664031982, 5906.63720703, -338.613433838, 5915.04541016, 1501.5123291
1, 2, 1267.6776123, 15728.0117188, 1269.20385742, 15723.1347656, 1435.94055176
2, 1, -518.721191406, 5200.08056641, -450.970489502, 5062.82421875, 2051.89672852
2, 2, 1269.88439941, 15729.0585938, 1269.56591797, 15713.1660156, 1350.01794434
3, 1, -511.406494141, 4927.33203125, -505.663543701, 4793.40332031, 1569.79675293
3, 6, -55.1904792786, 19652.7304688, -54.1503257751, 19657.7402344, 1346.36706543
3, 12, 1286.10913086, 16101.8203125, 1268.98937988, 15728.8564453, 1403.16821289
4, 1, -540.13092041, 4798.4609375, -507.049316406, 4794.29052734, 1569.79675293
4, 13, -1650.86413574, 3375.85766602, -1512.13415527, 3705.13525391, 1738.34960938
4, 14, -56.2075881958, 20680.203125, -53.6552467346, 20165.5058594, 1126.39123535
5, 1, -552.266052246, 4291.72412109, -521.030395508, 4289.40185547, 1458.84057617
5, 0, -50.7727737427, 19178.2480469, -51.5689468384, 19171.0117188, 1354.96118164
5, 16, 1325.22460938, 18224.328125, 1383.6348877, 18206.9746094, 1346.69641113
5, 13, -1613.11743164, 3063.37988281, -1534.61303711, 3375.98925781, 1741.06884766
6, 1, -598.980773926, 3932.99926758, -478.999694824, 3938.47583008, 1493.28137207
6, 0, -52.9725723267, 18672.0234375, -52.8130912781, 17758.875, 1271.98425293
6, 13, -1613.79223633, 3059.96142578, -1517.21484375, 3482.65649414, 1797.56665039
7, 1, -534.341918945, 3815.1328125, -502.163543701, 3705.28930664, 1553.75964355
7, 18, -52.6256790161, 19147.6953125, -52.7815666199, 18687.3945313, 1196.49267578
7, 13, -1617.97399902, 3595.4609375, -1494.97827148, 3817.84667969, 1736.45471191
8, 1, -657.686645508, 3269.72753906, -643.422363281, 2963.39086914, 1534.53173828
8, 19, -601.304077148, 10275.1220703, -410.297424316, 9354.32617188, 1567.69091797
8, 13, -1615.16162109, 3064.56201172, -1511.23913574, 3703.06079102, 1854.26525879
9, 1, -698.974975586, 3484.12597656, -676.890686035, 3059.77587891, 1462.90002441
9, 19, -689.635742188, 10276.6074219, -568.997680664, 9138.31933594, 1529.43188477
9, 18, 3.35757088661, 19165.6972656, -50.0210800171, 18669.4707031, 1303.09020996
9, 13, -1625.13574219, 3165.55566406, -1563.62072754, 3375.13061523, 1568.57910156
10, 1, -827.866638184, 2759.50610352, -663.319335938, 2760.98852539, 1531.43139648
10, 19, -650.25201416, 9144.86425781, -486.88394165, 9139.0625, 1564.1027832
10, 0, -50.1454315186, 18682.3164063, -51.561000824, 18686.5214844, 1329.6315918
11, 0, -49.6275863647, 15333.7441406, -45.5095672607, 15330.5732422, 1568.00354004
11, 19, -676.523742676, 8719.43261719, -661.851318359, 8314.75683594, 1527.75292969
11, 1, -826.199951172, 2288.30761719, -643.478271484, 2956.0456543, 1509.81811523
11, 24, 942.115539551, 19160.0175781, 942.504455566, 19168.1113281, 2074.57397461
12, 1, -825.247009277, 2284.0871582, -661.95489502, 2198.63671875, 1557.08410645
12, 19, -708.943847656, 8513.48046875, -649.933410645, 7931.62841797, 1552.92614746
12, 18, -46.7250022888, 15716.1679688, -47.8101539612, 15709.9091797, 1414.39306641
13, 1, -822.430725098, 1844.97607422, -796.375976563, 1432.0625, 1570.31799316
13, 19, -719.579345703, 7747.83056641, -636.61730957, 7566.11962891, 1552.92614746
13, 25, -47.6359634399, 15353.0234375, -48.1476287842, 15345.4248047, 1446.0703125
14, 1, -832.984313965, 1594.86291504, -791.754516602, 1355.19909668, 1547.8503418
14, 19, -787.621520996, 7561.28662109, -632.065002441, 7391.15673828, 1512.91503906
14, 26, -46.3746147156, 15324.0185547, -47.2277908325, 15325.4931641, 2084.70922852
15, 19, -780.112304688, 7392.43017578, -636.422485352, 7560.69140625, 1538.08251953
15, 1, -897.950439453, 1126.10241699, -786.973815918, 1276.65332031, 1559.29382324
15, 25, -43.081829071, 14273.8925781, -42.3134994507, 14270.4140625, 1555.56054688
16, 19, -756.978393555, 6864.94433594, -653.642089844, 7034.80126953, 1625.92529297
16, 1, -888.470214844, 417.925933838, -789.464294434, 974.426269531, 1513.95336914
16, 25, -41.6424369812, 13613.4150391, 3.21592617035, 13297.4638672, 1551.61206055
17, 1, -866.118591309, 418.038848877, -750.72644043, 757.530639648, 1523.1998291
17, 19, -832.365844727, 6222.13134766, -624.414611816, 6218.86914063, 1626.97265625
18, 29, -41.2293319702, 12674.0449219, 8.23821258545, 12379.9726563, 1785.5760498
18, 1, -801.095825195, 154.996109009, -794.546264648, -214.676452637, 1613.89489746
18, 19, -827.930480957, 6070.29980469, -618.156860352, 6065.53564453, 1648.96789551
19, 19, -813.036071777, 5765.80761719, -612.532836914, 5914.79248047, 1558.97705078
